2.38,0.114142304,,2.38,0.132603986,,2.38,0.483322447,,2.38,0.125081451,,2.38,0.262732948
2.39,0.115082143,,2.39,0.134343131,,2.39,0.48004019,,2.39,0.128742364,,2.39,0.267138413
2.4,0.11613817,,2.4,0.136088057,,2.4,0.476785945,,2.4,0.13246613,,2.4,0.271489542
2.41,0.117284438,,2.41,0.1377979,,2.41,0.473537931,,2.41,0.136229627,,2.41,0.275760878
2.42,0.118505755,,2.42,0.139446633,,2.42,0.470281529,,2.42,0.140020699,,2.42,0.279932235
2.43,0.11979743,,2.43,0.141023317,,2.43,0.467009573,,2.43,0.143837863,,2.43,0.283989172
2.44,0.121164493,,2.44,0.142531585,,2.44,0.463722239,,2.44,0.147689459,,2.44,0.287923213
2.45,0.122620453,,2.45,0.143988388,,2.45,0.460426575,,2.45,0.151592329,,2.45,0.291731622
2.46,0.124185644,,2.46,0.145422097,,2.46,0.457135679,,2.46,0.15557006,,2.46,0.295416941
2.47,0.12588527,,2.47,0.14687005,,2.47,0.453867586,,2.47,0.159650927,,2.47,0.298986362
2.48,0.127747237,,2.48,0.148375704,,2.48,0.450643932,,2.48,0.163865614,,2.48,0.30245075
2.49,0.129799905,,2.49,0.149985528,,2.49,0.447488455,,2.49,0.168244857,,2.49,0.305823528
2.5,0.132069861,,2.5,0.151745821,,2.5,0.444425434,,2.5,0.172817128,,2.5,0.309119577
2.51,0.134579841,,2.51,0.153699612,,2.51,0.441478132,,2.51,0.177606473,,2.51,0.312353988
2.52,0.137346904,,2.52,0.155883806,,2.52,0.438667339,,2.52,0.18263062,,2.52,0.315540843
2.53,0.140380947,,2.53,0.158326727,,2.53,0.436010081,,2.53,0.187899456,,2.53,0.318692211
2.54,0.143683632,,2.54,0.16104617,,2.54,0.433518568,,2.54,0.193413935,,2.54,0.321817224
2.55,0.147247778,,2.55,0.164048067,,2.55,0.431199424,,2.55,0.199165483,,2.55,0.324921293
2.56,0.151057245,,2.56,0.167325815,,2.56,0.429053238,,2.56,0.2051359,,2.56,0.328005704
2.57,0.155087294,,2.57,0.170860299,,2.57,0.427074462,,2.57,0.211297793,,2.57,0.331067415
2.58,0.159305418,,2.58,0.174620594,,2.58,0.42525164,,2.58,0.217615462,,2.58,0.334099038
2.59,0.163672571,,2.59,0.178565286,,2.59,0.423567957,,2.59,0.224046235,,2.59,0.337089211
